t, quat_w, quat_x, quat_y, quat_z, pos_x, pos_y, pos_z, gyro_x, gyro_y, gyro_z, accel_x, accel_y, accel_z, LeftControl, RightControl,Pitch, PitchVel, 
15.278000, 0.999687, -0.025002, -0.000004, 0.000007, -0.000023, -0.037376, 0.038943, -0.002532, 0.000001, -0.000029, 0.000082, -0.508223, 9.796842, 0.001235, -0.001235, -0.050009, -0.002532, 
15.288000, 0.999687, -0.025015, -0.000004, 0.000007, -0.000023, -0.037457, 0.038943, -0.002572, 0.000001, -0.000029, 0.000082, -0.508410, 9.796832, 0.001259, -0.001259, -0.050035, -0.002572, 
15.298000, 0.999687, -0.025028, -0.000004, 0.000007, -0.000023, -0.037540, 0.038943, -0.002612, 0.000001, -0.000029, 0.000082, -0.508600, 9.796822, 0.001282, -0.001282, -0.050062, -0.002612, 
15.308000, 0.999686, -0.025042, -0.000004, 0.000007, -0.000023, -0.037625, 0.038943, -0.002651, 0.000001, -0.000029, 0.000082, -0.508793, 9.796812, 0.001306, -0.001306, -0.050090, -0.002651, 
15.318000, 0.999686, -0.025056, -0.000004, 0.000007, -0.000023, -0.037712, 0.038943, -0.002691, 0.000001, -0.000029, 0.000082, -0.508988, 9.796802, 0.001329, -0.001329, -0.050117, -0.002691, 
15.328000, 0.999686, -0.025070, -0.000004, 0.000006, -0.000023, -0.037801, 0.038943, -0.002730, 0.000001, -0.000028, 0.000082, -0.509187, 9.796791, 0.001353, -0.001353, -0.050145, -0.002730, 
15.338000, 0.999685, -0.025084, -0.000004, 0.000006, -0.000023, -0.037892, 0.038943, -0.002769, 0.000001, -0.000028, 0.000082, -0.509387, 9.796781, 0.001376, -0.001376, -0.050174, -0.002769, 
15.348000, 0.999685, -0.025099, -0.000004, 0.000006, -0.000023, -0.037984, 0.038943, -0.002808, 0.000001, -0.000028, 0.000082, -0.509591, 9.796770, 0.001399, -0.001399, -0.050203, -0.002808, 
15.358000, 0.999685, -0.025113, -0.000004, 0.000006, -0.000023, -0.038079, 0.038943, -0.002847, 0.000001, -0.000028, 0.000082, -0.509797, 9.796759, 0.001422, -0.001422, -0.050232, -0.002847, 
15.368000, 0.999684, -0.025128, -0.000004, 0.000006, -0.000023, -0.038175, 0.038943, -0.002885, 0.000001, -0.000028, 0.000082, -0.510006, 9.796748, 0.001445, -0.001445, -0.050262, -0.002885, 
15.378000, 0.999684, -0.025143, -0.000004, 0.000006, -0.000023, -0.038273, 0.038943, -0.002923, 0.000001, -0.000028, 0.000082, -0.510218, 9.796737, 0.001467, -0.001467, -0.050292, -0.002923, 
15.388000, 0.999683, -0.025158, -0.000004, 0.000006, -0.000023, -0.038373, 0.038943, -0.002961, 0.000001, -0.000028, 0.000082, -0.510432, 9.796726, 0.001490, -0.001490, -0.050322, -0.002961, 
15.398000, 0.999683, -0.025174, -0.000004, 0.000005, -0.000023, -0.038475, 0.038943, -0.002998, 0.000001, -0.000028, 0.000082, -0.510649, 9.796714, 0.001512, -0.001512, -0.050353, -0.002998, 
15.408000, 0.999683, -0.025189, -0.000004, 0.000005, -0.000023, -0.038579, 0.038943, -0.003036, 0.000001, -0.000028, 0.000082, -0.510868, 9.796702, 0.001534, -0.001534, -0.050384, -0.003036, 
15.418000, 0.999682, -0.025205, -0.000004, 0.000005, -0.000023, -0.038684, 0.038943, -0.003073, 0.000001, -0.000028, 0.000082, -0.511090, 9.796691, 0.001557, -0.001557, -0.050416, -0.003073, 
15.428000, 0.999682, -0.025221, -0.000004, 0.000005, -0.000023, -0.038792, 0.038943, -0.003110, 0.000001, -0.000028, 0.000082, -0.511315, 9.796679, 0.001579, -0.001579, -0.050447, -0.003110, 
15.438000, 0.999681, -0.025237, -0.000004, 0.000005, -0.000023, -0.038901, 0.038943, -0.003146, 0.000001, -0.000027, 0.000082, -0.511542, 9.796667, 0.001601, -0.001601, -0.050480, -0.003146, 
15.448000, 0.999681, -0.025253, -0.000004, 0.000005, -0.000023, -0.039012, 0.038943, -0.003183, 0.000001, -0.000027, 0.000082, -0.511772, 9.796655, 0.001622, -0.001622, -0.050512, -0.003183, 
15.458000, 0.999681, -0.025270, -0.000004, 0.000005, -0.000023, -0.039125, 0.038943, -0.003219, 0.000001, -0.000027, 0.000082, -0.512004, 9.796643, 0.001644, -0.001644, -0.050545, -0.003219, 
15.468000, 0.999680, -0.025287, -0.000004, 0.000004, -0.000023, -0.039239, 0.038943, -0.003255, 0.000001, -0.000027, 0.000082, -0.512239, 9.796630, 0.001665, -0.001665, -0.050579, -0.003255, 
15.478000, 0.999680, -0.025303, -0.000004, 0.000004, -0.000023, -0.039355, 0.038943, -0.003290, 0.000001, -0.000027, 0.000082, -0.512476, 9.796618, 0.001687, -0.001687, -0.050612, -0.003290, 
15.488000, 0.999679, -0.025320, -0.000004, 0.000004, -0.000023, -0.039473, 0.038943, -0.003325, 0.000001, -0.000027, 0.000082, -0.512715, 9.796605, 0.001708, -0.001708, -0.050646, -0.003325, 
15.498000, 0.999679, -0.025338, -0.000004, 0.000004, -0.000023, -0.039593, 0.038943, -0.003360, 0.000001, -0.000027, 0.000082, -0.512957, 9.796592, 0.001729, -0.001729, -0.050681, -0.003360, 
15.508000, 0.999679, -0.025355, -0.000004, 0.000004, -0.000023, -0.039715, 0.038943, -0.003395, 0.000001, -0.000027, 0.000082, -0.513202, 9.796579, 0.001750, -0.001750, -0.050715, -0.003395, 
15.518000, 0.999678, -0.025372, -0.000004, 0.000004, -0.000023, -0.039838, 0.038943, -0.003430, 0.000001, -0.000027, 0.000082, -0.513448, 9.796566, 0.001771, -0.001771, -0.050750, -0.003430, 
15.528000, 0.999678, -0.025390, -0.000004, 0.000004, -0.000023, -0.039963, 0.038943, -0.003464, 0.000001, -0.000026, 0.000082, -0.513698, 9.796553, 0.001791, -0.001791, -0.050786, -0.003464, 
15.538000, 0.999677, -0.025408, -0.000004, 0.000004, -0.000023, -0.040089, 0.038943, -0.003498, 0.000001, -0.000026, 0.000082, -0.513949, 9.796539, 0.001812, -0.001812, -0.050821, -0.003498, 
15.548000, 0.999677, -0.025426, -0.000004, 0.000003, -0.000023, -0.040218, 0.038943, -0.003531, 0.000001, -0.000026, 0.000082, -0.514203, 9.796526, 0.001832, -0.001832, -0.050857, -0.003531, 
15.558000, 0.999676, -0.025444, -0.000004, 0.000003, -0.000023, -0.040347, 0.038943, -0.003565, 0.000001, -0.000026, 0.000082, -0.514459, 9.796512, 0.001852, -0.001852, -0.050894, -0.003565, 
15.568000, 0.999676, -0.025462, -0.000004, 0.000003, -0.000023, -0.040479, 0.038943, -0.003598, 0.000001, -0.000026, 0.000082, -0.514718, 9.796499, 0.001872, -0.001872, -0.050930, -0.003598, 
15.578000, 0.999675, -0.025481, -0.000004, 0.000003, -0.000023, -0.040612, 0.038943, -0.003630, 0.000001, -0.000026, 0.000082, -0.514978, 9.796485, 0.001892, -0.001892, -0.050967, -0.003630, 
15.588000, 0.999675, -0.025500, -0.000004, 0.000003, -0.000023, -0.040747, 0.038943, -0.003663, 0.000001, -0.000026, 0.000082, -0.515241, 9.796471, 0.001912, -0.001912, -0.051005, -0.003663, 
15.598000, 0.999674, -0.025518, -0.000004, 0.000003, -0.000023, -0.040884, 0.038943, -0.003695, 0.000001, -0.000026, 0.000082, -0.515506, 9.796457, 0.001931, -0.001931, -0.051042, -0.003695, 
15.608000, 0.999674, -0.025537, -0.000004, 0.000003, -0.000023, -0.041022, 0.038943, -0.003727, 0.000001, -0.000025, 0.000082, -0.515774, 9.796443, 0.001951, -0.001951, -0.051080, -0.003727, 
15.618000, 0.999673, -0.025557, -0.000004, 0.000003, -0.000023, -0.041162, 0.038943, -0.003759, 0.000001, -0.000025, 0.000082, -0.516043, 9.796428, 0.001970, -0.001970, -0.051119, -0.003759, 
15.628000, 0.999673, -0.025576, -0.000004, 0.000002, -0.000023, -0.041303, 0.038943, -0.003790, 0.000001, -0.000025, 0.000082, -0.516315, 9.796414, 0.001989, -0.001989, -0.051157, -0.003790, 
15.638000, 0.999672, -0.025595, -0.000004, 0.000002, -0.000023, -0.041446, 0.038943, -0.003821, 0.000001, -0.000025, 0.000082, -0.516589, 9.796399, 0.002008, -0.002008, -0.051196, -0.003821, 
15.648000, 0.999672, -0.025615, -0.000004, 0.000002, -0.000023, -0.041591, 0.038943, -0.003852, 0.000001, -0.000025, 0.000082, -0.516865, 9.796384, 0.002027, -0.002027, -0.051235, -0.003852, 
15.658000, 0.999671, -0.025635, -0.000004, 0.000002, -0.000023, -0.041737, 0.038943, -0.003882, 0.000001, -0.000025, 0.000082, -0.517143, 9.796370, 0.002046, -0.002046, -0.051275, -0.003882, 
15.668000, 0.999671, -0.025654, -0.000004, 0.000002, -0.000023, -0.041885, 0.038943, -0.003912, 0.000001, -0.000025, 0.000082, -0.517423, 9.796355, 0.002064, -0.002064, -0.051315, -0.003912, 
15.678000, 0.999670, -0.025674, -0.000004, 0.000002, -0.000023, -0.042034, 0.038943, -0.003942, 0.000001, -0.000024, 0.000082, -0.517706, 9.796340, 0.002082, -0.002082, -0.051355, -0.003942, 
15.688000, 0.999670, -0.025695, -0.000004, 0.000002, -0.000023, -0.042185, 0.038943, -0.003972, 0.000001, -0.000024, 0.000082, -0.517990, 9.796324, 0.002101, -0.002101, -0.051395, -0.003972, 
15.698000, 0.999669, -0.025715, -0.000004, 0.000002, -0.000023, -0.042337, 0.038943, -0.004001, 0.000001, -0.000024, 0.000082, -0.518276, 9.796309, 0.002118, -0.002118, -0.051436, -0.004001, 
15.708000, 0.999669, -0.025735, -0.000004, 0.000001, -0.000023, -0.042491, 0.038943, -0.004030, 0.000001, -0.000024, 0.000082, -0.518565, 9.796294, 0.002136, -0.002136, -0.051477, -0.004030, 
15.718000, 0.999668, -0.025756, -0.000004, 0.000001, -0.000023, -0.042646, 0.038943, -0.004059, 0.000001, -0.000024, 0.000082, -0.518855, 9.796278, 0.002154, -0.002154, -0.051518, -0.004059, 
15.728000, 0.999668, -0.025777, -0.000004, 0.000001, -0.000023, -0.042803, 0.038943, -0.004087, 0.000001, -0.000024, 0.000082, -0.519147, 9.796263, 0.002171, -0.002171, -0.051559, -0.004087, 
15.738000, 0.999667, -0.025798, -0.000004, 0.000001, -0.000023, -0.042961, 0.038943, -0.004115, 0.000001, -0.000024, 0.000082, -0.519441, 9.796247, 0.002189, -0.002189, -0.051601, -0.004115, 
15.748000, 0.999667, -0.025819, -0.000004, 0.000001, -0.000023, -0.043121, 0.038943, -0.004143, 0.000001, -0.000023, 0.000082, -0.519737, 9.796231, 0.002206, -0.002206, -0.051643, -0.004143, 
15.758000, 0.999666, -0.025840, -0.000004, 0.000001, -0.000023, -0.043282, 0.038943, -0.004170, 0.000001, -0.000023, 0.000082, -0.520035, 9.796215, 0.002223, -0.002223, -0.051685, -0.004170, 
15.768000, 0.999666, -0.025861, -0.000004, 0.000001, -0.000023, -0.043444, 0.038943, -0.004197, 0.000001, -0.000023, 0.000082, -0.520335, 9.796199, 0.002240, -0.002240, -0.051728, -0.004197, 
15.778000, 0.999665, -0.025883, -0.000004, 0.000001, -0.000023, -0.043608, 0.038943, -0.004224, 0.000001, -0.000023, 0.000082, -0.520637, 9.796183, 0.002256, -0.002256, -0.051771, -0.004224, 
15.788000, 0.999664, -0.025904, -0.000004, 0.000000, -0.000023, -0.043773, 0.038943, -0.004250, 0.000001, -0.000023, 0.000082, -0.520940, 9.796166, 0.002273, -0.002273, -0.051814, -0.004250, 
15.798000, 0.999664, -0.025926, -0.000004, 0.000000, -0.000023, -0.043940, 0.038943, -0.004277, 0.000001, -0.000023, 0.000082, -0.521246, 9.796150, 0.002289, -0.002289, -0.051857, -0.004277, 
15.808000, 0.999663, -0.025948, -0.000004, 0.000000, -0.000023, -0.044108, 0.038943, -0.004302, 0.000001, -0.000022, 0.000082, -0.521553, 9.796134, 0.002305, -0.002305, -0.051901, -0.004302, 
15.818000, 0.999663, -0.025969, -0.000004, 0.000000, -0.000023, -0.044278, 0.038943, -0.004328, 0.000001, -0.000022, 0.000082, -0.521862, 9.796117, 0.002321, -0.002321, -0.051945, -0.004328, 
15.828000, 0.999662, -0.025991, -0.000004, 0.000000, -0.000023, -0.044449, 0.038943, -0.004353, 0.000001, -0.000022, 0.000082, -0.522172, 9.796100, 0.002337, -0.002337, -0.051989, -0.004353, 
15.838000, 0.999662, -0.026014, -0.000004, -0.000000, -0.000023, -0.044621, 0.038943, -0.004378, 0.000001, -0.000022, 0.000082, -0.522484, 9.796084, 0.002352, -0.002352, -0.052033, -0.004378, 
15.848000, 0.999661, -0.026036, -0.000004, -0.000000, -0.000023, -0.044794, 0.038943, -0.004402, 0.000001, -0.000022, 0.000082, -0.522798, 9.796067, 0.002368, -0.002368, -0.052078, -0.004402, 
15.858000, 0.999660, -0.026058, -0.000004, -0.000000, -0.000023, -0.044969, 0.038943, -0.004427, 0.000001, -0.000022, 0.000082, -0.523114, 9.796050, 0.002383, -0.002383, -0.052123, -0.004427, 
15.868000, 0.999660, -0.026081, -0.000004, -0.000000, -0.000023, -0.045145, 0.038943, -0.004450, 0.000001, -0.000021, 0.000082, -0.523431, 9.796033, 0.002398, -0.002398, -0.052168, -0.004450, 
15.878000, 0.999659, -0.026103, -0.000004, -0.000001, -0.000023, -0.045323, 0.038943, -0.004474, 0.000001, -0.000021, 0.000082, -0.523750, 9.796015, 0.002413, -0.002413, -0.052213, -0.004474, 
15.888000, 0.999659, -0.026126, -0.000004, -0.000001, -0.000023, -0.045501, 0.038943, -0.004497, 0.000001, -0.000021, 0.000082, -0.524070, 9.795998, 0.002428, -0.002428, -0.052258, -0.004497, 
15.898000, 0.999658, -0.026149, -0.000004, -0.000001, -0.000023, -0.045681, 0.038943, -0.004520, 0.000001, -0.000021, 0.000082, -0.524392, 9.795981, 0.002442, -0.002442, -0.052304, -0.004520, 
15.908000, 0.999657, -0.026172, -0.000004, -0.000001, -0.000023, -0.045862, 0.038943, -0.004543, 0.000001, -0.000021, 0.000082, -0.524716, 9.795963, 0.002457, -0.002457, -0.052350, -0.004543, 
15.918000, 0.999657, -0.026195, -0.000004, -0.000001, -0.000023, -0.046045, 0.038943, -0.004565, 0.000001, -0.000020, 0.000082, -0.525041, 9.795946, 0.002471, -0.002471, -0.052396, -0.004565, 
15.928000, 0.999656, -0.026218, -0.000004, -0.000001, -0.000023, -0.046229, 0.038943, -0.004587, 0.000001, -0.000020, 0.000082, -0.525368, 9.795928, 0.002485, -0.002485, -0.052443, -0.004587, 
15.938000, 0.999656, -0.026242, -0.000004, -0.000001, -0.000023, -0.046413, 0.038943, -0.004608, 0.000001, -0.000020, 0.000082, -0.525696, 9.795910, 0.002498, -0.002498, -0.052489, -0.004608, 
15.948000, 0.999655, -0.026265, -0.000004, -0.000001, -0.000023, -0.046599, 0.038943, -0.004629, 0.000001, -0.000020, 0.000082, -0.526025, 9.795893, 0.002512, -0.002512, -0.052536, -0.004629, 
15.958000, 0.999654, -0.026288, -0.000004, -0.000001, -0.000023, -0.046787, 0.038943, -0.004650, 0.000001, -0.000020, 0.000082, -0.526356, 9.795875, 0.002525, -0.002525, -0.052583, -0.004650, 
15.968000, 0.999654, -0.026312, -0.000004, -0.000001, -0.000023, -0.046975, 0.038943, -0.004671, 0.000001, -0.000020, 0.000082, -0.526688, 9.795857, 0.002539, -0.002539, -0.052630, -0.004671, 
15.978000, 0.999653, -0.026336, -0.000004, -0.000002, -0.000023, -0.047164, 0.038943, -0.004691, 0.000001, -0.000019, 0.000082, -0.527022, 9.795839, 0.002552, -0.002552, -0.052677, -0.004691, 
15.988000, 0.999653, -0.026359, -0.000004, -0.000002, -0.000023, -0.047355, 0.038943, -0.004711, 0.000001, -0.000019, 0.000082, -0.527357, 9.795820, 0.002564, -0.002564, -0.052725, -0.004711, 
15.998000, 0.999652, -0.026383, -0.000004, -0.000002, -0.000023, -0.047547, 0.038943, -0.004730, 0.000001, -0.000019, 0.000082, -0.527693, 9.795802, 0.002577, -0.002577, -0.052773, -0.004730, 
16.010000, 0.999651, -0.026412, -0.000004, -0.000002, -0.000023, -0.047778, 0.038943, -0.004683, 0.000001, -0.000019, 0.000082, -0.527712, 9.795801, 0.002594, -0.002594, -0.052830, -0.004683, 
16.022000, 0.999650, -0.026441, -0.000004, -0.000002, -0.000023, -0.048011, 0.038943, -0.004758, 0.000001, -0.000019, 0.000082, -0.528419, 9.795763, 0.002607, -0.002607, -0.052888, -0.004758, 
16.034000, 0.999650, -0.026470, -0.000004, -0.000002, -0.000023, -0.048246, 0.038943, -0.004749, 0.000001, -0.000018, 0.000082, -0.528628, 9.795751, 0.002623, -0.002623, -0.052946, -0.004749, 
16.046000, 0.999649, -0.026499, -0.000004, -0.000002, -0.000023, -0.048482, 0.038943, -0.004795, 0.000001, -0.000018, 0.000082, -0.529176, 9.795721, 0.002636, -0.002636, -0.053004, -0.004795, 
16.058000, 0.999648, -0.026528, -0.000004, -0.000002, -0.000023, -0.048720, 0.038943, -0.004803, 0.000001, -0.000018, 0.000082, -0.529501, 9.795704, 0.002650, -0.002650, -0.053062, -0.004803, 
16.070000, 0.999647, -0.026557, -0.000004, -0.000002, -0.000023, -0.048959, 0.038943, -0.004835, 0.000001, -0.000018, 0.000082, -0.529978, 9.795678, 0.002664, -0.002664, -0.053121, -0.004835, 
16.082000, 0.999647, -0.026587, -0.000004, -0.000002, -0.000023, -0.049200, 0.038943, -0.004850, 0.000001, -0.000017, 0.000082, -0.530356, 9.795657, 0.002677, -0.002677, -0.053180, -0.004850, 
16.094000, 0.999646, -0.026616, -0.000004, -0.000003, -0.000023, -0.049442, 0.038943, -0.004876, 0.000001, -0.000017, 0.000082, -0.530804, 9.795633, 0.002690, -0.002690, -0.053239, -0.004876, 
16.106000, 0.999645, -0.026646, -0.000004, -0.000003, -0.000023, -0.049685, 0.038943, -0.004893, 0.000001, -0.000017, 0.000082, -0.531208, 9.795611, 0.002703, -0.002703, -0.053298, -0.004893, 
16.118000, 0.999644, -0.026676, -0.000004, -0.000003, -0.000023, -0.049930, 0.038943, -0.004915, 0.000001, -0.000017, 0.000082, -0.531644, 9.795587, 0.002715, -0.002715, -0.053358, -0.004915, 
16.130000, 0.999643, -0.026706, -0.000004, -0.000003, -0.000023, -0.050176, 0.038943, -0.004933, 0.000001, -0.000016, 0.000082, -0.532060, 9.795564, 0.002727, -0.002727, -0.053418, -0.004933, 
16.142000, 0.999643, -0.026736, -0.000004, -0.000003, -0.000023, -0.050423, 0.038943, -0.004952, 0.000001, -0.000016, 0.000082, -0.532493, 9.795541, 0.002739, -0.002739, -0.053478, -0.004952, 
16.154000, 0.999642, -0.026766, -0.000004, -0.000003, -0.000023, -0.050672, 0.038943, -0.004970, 0.000001, -0.000016, 0.000082, -0.532917, 9.795517, 0.002751, -0.002751, -0.053538, -0.004970, 
16.166000, 0.999641, -0.026796, -0.000004, -0.000003, -0.000023, -0.050922, 0.038943, -0.004988, 0.000001, -0.000016, 0.000082, -0.533349, 9.795494, 0.002762, -0.002762, -0.053599, -0.004988, 
16.178000, 0.999640, -0.026826, -0.000004, -0.000003, -0.000023, -0.051173, 0.038943, -0.005004, 0.000001, -0.000015, 0.000082, -0.533779, 9.795470, 0.002773, -0.002773, -0.053659, -0.005004, 
16.190000, 0.999639, -0.026857, -0.000004, -0.000003, -0.000023, -0.051426, 0.038943, -0.005021, 0.000001, -0.000015, 0.000082, -0.534212, 9.795446, 0.002784, -0.002784, -0.053720, -0.005021, 
16.202000, 0.999638, -0.026887, -0.000004, -0.000003, -0.000023, -0.051679, 0.038943, -0.005036, 0.000001, -0.000015, 0.000082, -0.534645, 9.795423, 0.002794, -0.002794, -0.053781, -0.005036, 
16.214000, 0.999638, -0.026918, -0.000004, -0.000004, -0.000023, -0.051934, 0.038943, -0.005052, 0.000001, -0.000015, 0.000082, -0.535080, 9.795399, 0.002805, -0.002805, -0.053842, -0.005052, 
16.226000, 0.999637, -0.026949, -0.000004, -0.000004, -0.000023, -0.052190, 0.038943, -0.005066, 0.000001, -0.000014, 0.000082, -0.535515, 9.795375, 0.002814, -0.002814, -0.053904, -0.005066, 
16.238000, 0.999636, -0.026979, -0.000004, -0.000004, -0.000023, -0.052447, 0.038943, -0.005080, 0.000001, -0.000014, 0.000082, -0.535953, 9.795351, 0.002824, -0.002824, -0.053965, -0.005080, 
16.250000, 0.999635, -0.027010, -0.000004, -0.000004, -0.000023, -0.052705, 0.038943, -0.005094, 0.000001, -0.000014, 0.000082, -0.536390, 9.795327, 0.002833, -0.002833, -0.054027, -0.005094, 
16.262000, 0.999634, -0.027041, -0.000004, -0.000004, -0.000023, -0.052964, 0.038943, -0.005107, 0.000001, -0.000014, 0.000082, -0.536829, 9.795303, 0.002842, -0.002842, -0.054089, -0.005107, 
16.274000, 0.999633, -0.027072, -0.000004, -0.000004, -0.000023, -0.053224, 0.038943, -0.005120, 0.000001, -0.000013, 0.000082, -0.537269, 9.795278, 0.002851, -0.002851, -0.054151, -0.005120, 
16.286000, 0.999633, -0.027103, -0.000004, -0.000004, -0.000023, -0.053485, 0.038943, -0.005132, 0.000001, -0.000013, 0.000082, -0.537710, 9.795254, 0.002859, -0.002859, -0.054213, -0.005132, 
16.298000, 0.999632, -0.027134, -0.000004, -0.000004, -0.000023, -0.053747, 0.038943, -0.005143, 0.000001, -0.000013, 0.000082, -0.538152, 9.795230, 0.002868, -0.002868, -0.054275, -0.005143, 
16.310000, 0.999631, -0.027165, -0.000004, -0.000004, -0.000023, -0.054010, 0.038943, -0.005154, 0.000001, -0.000012, 0.000082, -0.538595, 9.795205, 0.002876, -0.002876, -0.054337, -0.005154, 
16.322000, 0.999630, -0.027196, -0.000004, -0.000004, -0.000023, -0.054274, 0.038943, -0.005164, 0.000001, -0.000012, 0.000082, -0.539038, 9.795181, 0.002883, -0.002883, -0.054399, -0.005164, 
16.334000, 0.999629, -0.027228, -0.000004, -0.000004, -0.000023, -0.054539, 0.038943, -0.005174, 0.000001, -0.000012, 0.000082, -0.539482, 9.795156, 0.002890, -0.002890, -0.054462, -0.005174, 
16.346000, 0.999628, -0.027259, -0.000004, -0.000004, -0.000023, -0.054805, 0.038943, -0.005183, 0.000001, -0.000012, 0.000082, -0.539927, 9.795132, 0.002897, -0.002897, -0.054525, -0.005183, 
16.358000, 0.999628, -0.027290, -0.000004, -0.000004, -0.000023, -0.055071, 0.038943, -0.005192, 0.000001, -0.000011, 0.000082, -0.540372, 9.795107, 0.002904, -0.002904, -0.054587, -0.005192, 
16.370000, 0.999627, -0.027322, -0.000004, -0.000005, -0.000023, -0.055339, 0.038943, -0.005201, 0.000001, -0.000011, 0.000082, -0.540818, 9.795082, 0.002911, -0.002911, -0.054650, -0.005201, 
16.382000, 0.999626, -0.027353, -0.000004, -0.000005, -0.000023, -0.055607, 0.038943, -0.005208, 0.000001, -0.000011, 0.000082, -0.541265, 9.795058, 0.002917, -0.002917, -0.054713, -0.005208, 
16.394000, 0.999625, -0.027384, -0.000004, -0.000005, -0.000023, -0.055876, 0.038943, -0.005216, 0.000001, -0.000011, 0.000082, -0.541712, 9.795033, 0.002922, -0.002922, -0.054776, -0.005216, 
16.406000, 0.999624, -0.027416, -0.000004, -0.000005, -0.000023, -0.056145, 0.038943, -0.005222, 0.000001, -0.000010, 0.000082, -0.542159, 9.795008, 0.002928, -0.002928, -0.054839, -0.005222, 
16.418000, 0.999623, -0.027447, -0.000004, -0.000005, -0.000023, -0.056416, 0.038943, -0.005229, 0.000001, -0.000010, 0.000082, -0.542607, 9.794983, 0.002933, -0.002933, -0.054902, -0.005229, 
16.430000, 0.999622, -0.027479, -0.000004, -0.000005, -0.000023, -0.056687, 0.038943, -0.005234, 0.000001, -0.000010, 0.000082, -0.543056, 9.794958, 0.002938, -0.002938, -0.054965, -0.005234, 
16.442000, 0.999622, -0.027511, -0.000004, -0.000005, -0.000023, -0.056958, 0.038943, -0.005239, 0.000001, -0.000009, 0.000082, -0.543504, 9.794933, 0.002943, -0.002943, -0.055028, -0.005239, 
16.454000, 0.999621, -0.027542, -0.000004, -0.000005, -0.000023, -0.057231, 0.038943, -0.005244, 0.000001, -0.000009, 0.000082, -0.543953, 9.794908, 0.002947, -0.002947, -0.055091, -0.005244, 
16.466000, 0.999620, -0.027574, -0.000004, -0.000005, -0.000023, -0.057503, 0.038943, -0.005248, 0.000000, -0.000009, 0.000082, -0.544402, 9.794883, 0.002951, -0.002951, -0.055154, -0.005248, 
16.478000, 0.999619, -0.027605, -0.000004, -0.000005, -0.000023, -0.057777, 0.038943, -0.005252, 0.000000, -0.000009, 0.000082, -0.544852, 9.794858, 0.002955, -0.002955, -0.055218, -0.005252, 
16.490000, 0.999618, -0.027637, -0.000004, -0.000005, -0.000023, -0.058051, 0.038943, -0.005255, 0.000000, -0.000008, 0.000082, -0.545301, 9.794833, 0.002959, -0.002959, -0.055281, -0.005255, 
16.502000, 0.999617, -0.027669, -0.000004, -0.000005, -0.000023, -0.058325, 0.038943, -0.005258, 0.000000, -0.000008, 0.000082, -0.545751, 9.794808, 0.002962, -0.002962, -0.055344, -0.005258, 
16.514000, 0.999616, -0.027700, -0.000004, -0.000005, -0.000023, -0.058600, 0.038943, -0.005260, 0.000000, -0.000008, 0.000082, -0.546201, 9.794783, 0.002965, -0.002965, -0.055408, -0.005260, 
16.526000, 0.999615, -0.027732, -0.000004, -0.000005, -0.000023, -0.058876, 0.038943, -0.005261, 0.000000, -0.000007, 0.000082, -0.546650, 9.794758, 0.002968, -0.002968, -0.055471, -0.005261, 
16.538000, 0.999615, -0.027763, -0.000004, -0.000005, -0.000023, -0.059152, 0.038943, -0.005262, 0.000000, -0.000007, 0.000082, -0.547100, 9.794733, 0.002970, -0.002970, -0.055534, -0.005262, 
16.550000, 0.999614, -0.027795, -0.000004, -0.000005, -0.000023, -0.059428, 0.038943, -0.005263, 0.000000, -0.000007, 0.000082, -0.547550, 9.794708, 0.002972, -0.002972, -0.055597, -0.005263, 
16.562000, 0.999613, -0.027827, -0.000004, -0.000005, -0.000023, -0.059704, 0.038943, -0.005263, 0.000000, -0.000007, 0.000082, -0.547999, 9.794682, 0.002974, -0.002974, -0.055661, -0.005263, 
16.574000, 0.999612, -0.027858, -0.000004, -0.000005, -0.000023, -0.059981, 0.038943, -0.005263, 0.000000, -0.000006, 0.000082, -0.548449, 9.794657, 0.002975, -0.002975, -0.055724, -0.005263, 
16.586000, 0.999611, -0.027890, -0.000004, -0.000005, -0.000023, -0.060259, 0.038943, -0.005262, 0.000000, -0.000006, 0.000082, -0.548898, 9.794632, 0.002976, -0.002976, -0.055787, -0.005262, 
16.598000, 0.999610, -0.027922, -0.000004, -0.000005, -0.000023, -0.060536, 0.038943, -0.005260, 0.000000, -0.000006, 0.000082, -0.549347, 9.794607, 0.002977, -0.002977, -0.055850, -0.005260, 
16.610000, 0.999609, -0.027953, -0.000004, -0.000006, -0.000023, -0.060814, 0.038943, -0.005258, 0.000000, -0.000005, 0.000082, -0.549795, 9.794582, 0.002978, -0.002978, -0.055914, -0.005258, 
16.622000, 0.999608, -0.027985, -0.000004, -0.000006, -0.000023, -0.061092, 0.038943, -0.005256, 0.000000, -0.000005, 0.000082, -0.550244, 9.794556, 0.002978, -0.002978, -0.055977, -0.005256, 
16.634000, 0.999607, -0.028016, -0.000004, -0.000006, -0.000023, -0.061371, 0.038943, -0.005253, 0.000000, -0.000005, 0.000082, -0.550692, 9.794531, 0.002978, -0.002978, -0.056040, -0.005253, 
16.646000, 0.999607, -0.028048, -0.000004, -0.000006, -0.000023, -0.061649, 0.038943, -0.005249, 0.000000, -0.000005, 0.000082, -0.551139, 9.794506, 0.002978, -0.002978, -0.056103, -0.005249, 
